date;obs_discharge;ERA5_10u;ERA5_10v;ERA5_2d;ERA5_2t;ERA5_e;ERA5_msl;ERA5_pev;ERA5_ptype;ERA5_rsn;ERA5_sd;ERA5_sd_real_m;ERA5_stl1;ERA5_swvl1;ERA5_tp
1996-07-22;18.1;-0.6501644982231988;2.6408848232693143;285.03742133246527;286.92836507161456;-0.0026722395947823;100750.36545138888;-0.0020333622427035;1;;;;287.7436879475911;0.401185037775172;0.0072117646535237
1996-07-23;25.2;1.2899966769748263;1.3057229783799915;284.6705140007867;286.4427490234375;-0.0022753983115155;100714.22309027777;-0.0018342761322855;1;;;;287.3887210422092;0.4003461694551838;0.0067305167516072
1996-07-24;37.0;2.554604636298286;-0.2214395734998915;284.86348809136285;286.71251932779944;-0.002419004915282;100451.00086805556;-0.0018307662879426;1;;;;287.38385815090606;0.3992316077152888;0.0057212114334105
1996-07-25;41.4;3.877404530843098;0.2313810984293619;284.8049019707574;287.1427692837185;-0.002873301738873;100376.2934027778;-0.0022976705804466;1;;;;287.5731964111328;0.4022334582275815;0.0055061181386311
1996-07-26;41.4;3.751862843831381;0.3314935896131727;286.46237352159284;289.0190832349989;-0.0024099252186715;100680.18663194444;-0.0021267084715266;1;;;;288.14869732326935;0.3986291632884078;0.0046101411183674
1996-07-27;40.5;1.6156406402587888;1.4367769029405384;287.7396172417535;290.86176596747504;-0.0030941494430104;101096.2421875;-0.0033364232319096;1;;;;289.9978099399143;0.3903529606759548;0.0035987297693887
1996-07-28;39.6;1.8253760867648647;-0.8552703857421874;287.4812579684788;291.3218761020237;-0.0035676752061893;101009.59548611112;-0.0040757451982547;1;;;;291.12178166707355;0.3782408581011824;0.0016690889994303
1996-07-29;38.7;2.5784871843126083;0.0488327874077691;287.80125088161896;290.1573583814832;-0.0025133078452199;101106.85416666669;-0.0022310152028997;1;;;;290.072684817844;0.3867555016444788;0.00567094484965
1996-07-30;36.9;1.3575240241156683;0.7833900451660156;283.85595321655273;290.6023228963216;-0.003608680407827;101327.02256944444;-0.0042657570447772;0;;;;289.9566226535373;0.3721209470596578;5.761782328283333e-05
1996-07-31;35.9;1.414946873982747;1.582671907212999;288.72437371148004;290.9105131361219;-0.0025015095404038;100898.46961805556;-0.0023411725802967;1;;;;290.4726155598958;0.3931951427625285;0.020355463027954
