date,year,month,day,nans,range,max,mean,std,svar,kurt,skew,m2,m3,m4,q_25,q_5,q_75,q_9,q_95,q_975,q_99,q_999,urb_mean,sub_mean,diff,diff_perc,E5Stpsmean,E5Stpsmax,E5Stprange,E5Stpstd,E5Stpvar,E5Stpkurt,E5Stpskew,E5Stpm2,E5Stpm3,E5Stpm4,E5Stpq_25,E5Stpq_5,E5Stpq_75,E5Stpq_9,E5Stpq_95,E5Stpq_975,E5Stpq_99,E5Stpq_999,SBCAPE[J/kg],MLCAPE[J/kg],MUCAPE[J/kg],LLS[m/s],MLS[m/s],DLS[m/s],LR58[K/km],MLMR05[kg/kg],d_thetaPE[K],PW[kg/m2],TFP_ZTE[-],DT850[K/km2],GT850[K/km],DPSFC[Pa/km2],GPSFC[Pa/km],E5SWIND10[m/s],E5SE5SDIVWV[g/m2s],E5Smsl[hPa],E5LWIND_500[m/s],E5Lt_500[K],E5Lt_850[K],E5Lt_700[K],E5Lq_500[g/kg],E5Lw_850[Pa/s],E5Lw_700[Pa/s],E5Lw_500[Pa/s],E5Ld_950[10^5/s],E5Ld_300[10^5/s],E5Ld_500[10^5/s],E5Lz_500[km],E5Lz_700[km],E5Lz_850[k]
1995-07-23,1995,7,23,0,5,5,0.75185,1.22109,1.49105,6.73521,1.9778,1.43583,1.9778,3.73521,0,0,1.25,2.44,3.385,4.6675,5,5,0.26667,0.89048,-0.62381,-70.05348,1.73151,5.94244,5.86191,1.1504,1.32343,4.2494,1.07671,1.31861,1.07671,1.2494,0.90867,1.50967,2.38004,3.34351,3.75837,4.94051,5.50527,5.94244,177.60825,44.16404,200.96421,7.1358,11.92704,18.371,5.37803,0.01051,-13.0133,30.60219,-0.64099,-0.58795,0.02415,-5.10255,0.0839,4.10713,0.04708,1012.62554,19.25455,263.12814,286.16165,278.05243,1.62738,-0.01533,0.00366,0.0362,0.05413,-0.0875,-0.31254,5.7841,3.11052,1.49955
1995-07-24,1995,7,24,0,46.7,46.7,2.81852,8.90549,79.30772,23.55175,4.67249,76.3704,4.67249,20.55175,0,0.5,2.45,3.88,11.935,39.5425,46.7,46.7,10.91667,0.50476,10.4119,2062.73585,1.65302,13.59237,13.57476,2.22232,4.93872,11.92485,2.80281,4.92077,2.80281,8.92485,0.43978,0.88802,1.91778,4.2076,6.5985,8.26696,11.9395,13.59237,27.78666,11.95866,32.83005,1.92972,12.49373,23.55419,4.98071,0.00803,-13.50318,27.51379,-0.5413,2.97912,0.03265,-5.91839,0.08768,1.97593,-0.01075,1018.42721,20.98964,261.16683,282.29743,275.72038,1.55454,-0.01262,-0.03654,-0.01769,0.14383,-0.22281,0.19309,5.77354,3.12167,1.52889
1995-07-25,1995,7,25,0,24.3,24.3,8.05926,7.78802,60.65328,2.14389,0.49619,58.40686,0.49619,-0.85611,0,8.8,13.85,18.32,23.62,24.16,24.3,24.3,9.36667,7.68571,1.68095,21.87113,11.35253,42.91594,42.88483,11.04635,122.02181,2.37776,0.66749,121.5781,0.66749,-0.62224,0.44504,9.07087,19.50527,26.95871,31.95375,35.29844,36.90448,42.91594,92.95874,65.56959,206.61162,3.98413,10.50035,20.46304,5.80775,0.00977,-13.35396,30.12343,-0.54393,1.09077,0.02772,-5.16666,0.08867,2.28599,-0.11071,1013.94614,16.76856,259.04024,283.59296,274.94902,1.23916,-0.06435,-0.1322,-0.25258,-0.42431,1.35874,-0.51286,5.72316,3.08732,1.49312
1995-07-26,1995,7,26,0,20.5,20.5,2.6,5.05675,25.57077,7.79756,2.33667,24.6237,2.33667,4.79756,0,0,2.8,9.44,15.485,19.4675,20.5,20.5,0.41667,3.22381,-2.80714,-87.07533,4.76586,18.04308,17.99265,5.98101,35.77251,2.13565,0.92522,35.64243,0.92522,-0.86435,0.33583,0.84682,10.45372,15.08477,15.86923,16.13652,16.86911,18.04308,153.97981,55.02378,181.17676,5.45057,2.9324,11.39061,5.93319,0.00951,-10.91344,27.13669,-0.47053,-0.1558,0.00996,-4.64618,0.0864,3.47337,0.03966,1011.04211,6.50108,257.79139,282.729,272.96668,1.26508,-0.02629,-0.00252,-0.00857,-0.27527,0.05837,-0.04234,5.67201,3.05119,1.46556
1995-07-27,1995,7,27,0,30.4,30.4,3.17407,6.75873,45.68046,10.93645,2.76365,43.98859,2.76365,7.93645,0,0,3.45,11.74,15.95,27.425,30.4,30.4,0.01667,4.07619,-4.05952,-99.59112,7.41163,38.09576,38.07148,10.28185,105.71634,3.60844,1.34207,105.33191,1.34207,0.60844,0.12613,1.27425,12.52799,25.18933,29.99451,33.59933,37.29822,38.09576,32.49257,31.83631,26.04562,10.60375,6.65471,8.16698,5.33255,0.00833,-11.50185,25.86315,-0.50172,-0.3696,0.01148,-4.7604,0.09107,6.11812,-0.0897,1011.36636,6.61739,259.26954,281.70317,272.63849,1.55971,-0.04289,-0.03602,-0.06007,0.03294,1.40392,-0.33146,5.67365,3.04403,1.463
1995-07-28,1995,7,28,0,29.3,29.3,7.39259,7.06459,49.9084,4.66022,1.16693,48.05995,1.16693,1.66022,0.25,7.8,10.1,17.22,20.8,27.55,29.3,29.3,8.31667,7.12857,1.1881,16.66667,7.75993,21.28811,21.28811,5.85809,34.3172,1.8507,-0.05888,34.19241,-0.05888,-1.1493,0.26188,9.27996,11.7764,14.66367,16.92194,18.72385,19.5316,21.28811,15.13624,23.00359,29.5855,12.27779,8.18762,7.6879,5.24064,0.00778,-14.97529,28.10344,-0.71721,-0.30405,0.01314,-4.47282,0.09105,6.24775,-0.065,1010.77235,11.3546,260.05966,282.25081,274.98386,1.58836,-0.06957,-0.07865,-0.08578,-0.22417,0.37084,0.09403,5.69108,3.04726,1.45414
1995-07-29,1995,7,29,0,14.6,14.6,1.16667,3.29942,10.88615,12.61889,3.25218,10.48296,3.25218,9.61889,0,0,0.325,3,10.265,13.7075,14.6,14.6,0,1.5,-1.5,-100,2.28926,12.10218,12.10218,3.14296,9.87822,3.62528,1.30955,9.8423,1.30955,0.62528,-0,0.33425,3.98555,7.5894,9.50958,10.38174,11.25489,12.10218,11.34373,17.7976,4.7197,8.53839,8.76223,9.71008,5.44861,0.00785,-14.17375,25.23834,-0.16814,-0.30973,0.00948,-4.51471,0.08753,4.66292,0.05749,1011.62076,13.83203,259.87386,282.93717,275.02047,1.23454,-0.00633,0.01701,0.01912,0.27242,-0.23337,-0.02902,5.70252,3.06013,1.46667
1995-07-30,1995,7,30,0,3.9,3.9,0.31481,0.82027,0.67285,14.82111,3.40232,0.64793,3.40232,11.82111,0,0,0,1.08,1.86,3.48,3.9,3.9,0.41667,0.28571,0.13095,45.83333,0.41574,5.14041,5.14041,0.86657,0.75094,13.09872,3.11936,0.74821,3.11936,10.09872,0.01654,0.05864,0.33921,1.14294,2.5658,3.34939,4.44999,5.14041,98.28112,33.46762,104.80682,5.46363,5.11358,4.65354,5.9403,0.00836,-11.07661,24.23485,0.12478,-0.02721,0.00851,-4.39899,0.08606,2.80558,0.00702,1011.81173,6.59906,257.80028,282.78727,273.79878,1.59131,-0.02118,-0.00328,0.00774,-0.07089,-0.22862,0.1557,5.68664,3.06259,1.47726
1995-07-31,1995,7,31,0,8.6,8.6,2.16296,2.93194,8.59627,2.55707,1.00292,8.27789,1.00292,-0.44293,0,0,3.825,7.4,8.09,8.495,8.6,8.6,4.8,1.40952,3.39048,240.54054,3.29948,14.33352,14.28429,3.93845,15.51141,2.91956,1.14448,15.455,1.14448,-0.08044,0.34716,1.05985,5.15614,10.49728,11.39889,12.14191,13.52197,14.33352,182.73759,62.64135,194.83506,3.43252,2.89916,2.56696,5.86803,0.00904,-10.98082,26.36361,-0.30984,-0.53016,0.01457,-4.55578,0.08878,2.96278,0.04407,1014.3721,2.40196,256.98858,281.58552,272.30175,1.28235,-0.01028,-0.01326,-0.00573,-0.07688,0.02305,-0.0135,5.68479,3.06992,1.49024
1995-08-01,1995,8,1,0,0.3,0.3,0.01852,0.06225,0.00387,16.94345,3.77535,0.00373,3.77535,13.94345,0,0,0,0.08,0.13,0.265,0.3,0.3,0.03333,0.01429,0.01905,133.33333,0.55579,6.91268,6.88944,0.92243,0.85087,20.59017,3.94671,0.84778,3.94671,17.59017,0.11468,0.28854,0.60387,0.97643,2.32628,3.81621,5.10619,6.91268,100.39321,21.69787,91.22577,3.01071,2.57608,2.88499,5.57104,0.00828,-10.99049,24.29869,-0.0356,0.24164,0.01181,-5.02536,0.0893,2.64201,0.0214,1017.66156,2.49886,257.69638,281.06656,272.21981,0.87936,0.03388,0.04385,0.04485,0.3624,-0.33679,0.11105,5.71284,3.09122,1.51506
1995-08-03,1995,8,3,0,0.3,0.3,0.01111,0.05774,0.00333,25.03846,4.9029,0.00321,4.9029,22.03846,0,0,0,0,0.045,0.2475,0.3,0.3,0,0.01429,-0.01429,-100,1.52745,13.35414,13.35414,2.67574,7.15959,8.1112,2.36469,7.13355,2.36469,5.1112,0.06998,0.34298,1.25975,5.14551,8.15812,9.92795,11.86739,13.35414,121.08124,15.91464,106.30724,3.45846,3.32484,5.09154,5.40273,0.00895,-10.94247,27.42049,-0.0001,0.80761,0.00922,-5.19048,0.08676,2.25633,-0.06476,1015.13825,5.33005,259.95235,282.77891,274.06463,1.55232,0.01726,0.01698,-0.00097,0.32911,0.21983,-0.02913,5.73371,3.09251,1.50591
1995-08-04,1995,8,4,0,14.7,14.7,0.76296,2.86022,8.18088,22.52892,4.53071,7.87789,4.53071,19.52892,0,0,0,1.8,4.415,12.5825,14.7,14.7,0,0.98095,-0.98095,-100,2.24833,9.51039,9.47037,2.56225,6.56512,2.86968,1.09796,6.54125,1.09796,-0.13032,0.29871,0.94932,4.11039,6.44125,7.85484,8.10239,8.65575,9.51039,177.16181,35.7653,176.89436,5.53203,5.3911,8.81379,5.63523,0.0097,-10.24045,30.60038,0.02854,0.22435,0.00712,-5.37446,0.08597,2.97757,-0.02118,1009.88204,9.77455,260.68106,284.56763,275.19978,1.84194,-0.01788,-0.02672,-0.03008,-0.07472,-0.03584,-0.13783,5.71189,3.06613,1.47021
1995-08-05,1995,8,5,0,47.1,47.1,16.11852,12.63009,159.51926,2.3611,0.41422,153.61114,0.41422,-0.6389,2.65,17.8,25.75,31.36,35.285,44.6675,47.1,47.1,14.05,16.70952,-2.65952,-15.91622,22.76922,43.49497,35.53658,8.64007,74.65086,2.20746,0.43302,74.3794,0.43302,-0.79254,15.69274,20.63798,29.55133,35.46235,39.04435,40.51093,42.41295,43.49497,130.86097,80.98744,186.25732,6.76015,8.24891,12.41688,5.59249,0.01077,-13.44224,34.25113,-0.80332,-0.47708,0.01716,-4.41657,0.08927,3.6571,-0.17711,1004.20018,11.59712,260.52878,284.29149,275.7709,1.90019,-0.22584,-0.32153,-0.2868,-2.01952,0.95066,0.46351,5.66367,3.01272,1.41235
1995-08-06,1995,8,6,0,28.7,28.7,5.2,8.47567,71.83692,4.65784,1.67883,69.1763,1.67883,1.65784,0,0.4,8.6,19.72,27,28.35,28.7,28.7,3.25,5.75714,-2.50714,-43.54839,1.11312,8.30029,8.30029,1.84532,3.40521,4.73153,1.68315,3.39283,1.68315,1.73153,0,0.04519,1.46045,4.50969,5.33383,5.72154,6.84608,8.30029,16.93003,19.83685,20.83351,6.98358,3.84995,5.64169,4.94233,0.0072,-15.18371,20.19555,0.02931,0.59866,0.0204,-5.37831,0.09029,4.5939,0.11714,1010.35482,7.23,259.30399,280.14758,274.56154,1.03769,-0.00106,-0.013,0.001,0.49418,0.01739,0.08997,5.6657,3.02922,1.44572
1995-08-07,1995,8,7,0,5.2,5.2,0.32593,1.14408,1.30892,14.54405,3.56774,1.26044,3.56774,11.54405,0,0,0,0.4,3.415,4.8325,5.2,5.2,0,0.41905,-0.41905,-100,0.4222,13.40513,13.40513,1.65346,2.73392,30.88656,5.02233,2.72398,5.02233,27.88656,0,0,0.00796,0.332,3.59394,5.84238,8.84074,13.40513,27.59411,12.17839,1.14942,3.31112,3.75911,5.60516,4.9959,0.00724,-14.98417,20.54773,0.00174,0.67311,0.01247,-5.12874,0.08577,2.30975,0.01787,1008.58561,6.57581,259.35306,280.43789,275.03766,1.06073,0.02877,0.02367,0.02237,0.36709,-0.07059,0.00918,5.65968,3.02208,1.43641
1995-08-08,1995,8,8,0,18,18,3.61111,3.97311,15.78564,7.45749,1.93768,15.20099,1.93768,4.45749,0.625,2.8,5.5,7.9,11.37,16.635,18,18,5.11667,3.18095,1.93571,60.85329,4.76821,10.70242,10.63657,2.80291,7.85633,1.84165,-0.02816,7.82776,-0.02816,-1.15835,2.20848,5.01942,7.15894,8.23445,8.9069,9.71593,10.40941,10.70242,275.73439,105.24702,300.41854,5.26109,8.02754,12.32899,5.87821,0.00902,-11.09186,25.23582,-0.25506,-0.55623,0.01187,-4.53008,0.08367,2.9596,-0.03517,1004.78207,13.37998,258.20376,282.94577,273.68327,0.91325,-0.0418,-0.05831,-0.0737,-0.59209,0.37773,0.02238,5.6286,3.0033,1.41648
1995-08-09,1995,8,9,0,31.1,31.1,2.37037,5.99973,35.99678,21.02427,4.29752,34.66357,4.29752,18.02427,0.3,0.6,1.6,5.58,10.19,26.795,31.1,31.1,5.81667,1.38571,4.43095,319.75945,0.96025,4.13939,3.90421,0.83467,0.69668,5.43517,1.79722,0.69414,1.79722,2.43517,0.43706,0.58375,1.17535,2.32918,2.9117,3.35395,3.63557,4.13939,94.86425,19.21666,79.32707,6.87436,8.11041,15.11535,6.02385,0.00656,-9.3879,16.95786,0.1201,0.20913,0.01125,-5.22973,0.08431,4.69901,0.10642,1010.02239,16.88278,252.47424,277.27799,268.02975,0.56048,0.07828,0.09365,0.11936,0.6515,-0.35444,-0.17437,5.55389,2.98461,1.4325
1995-08-10,1995,8,10,0,1.2,1.2,0.04444,0.23094,0.05333,25.03846,4.9029,0.05136,4.9029,22.03846,0,0,0,0,0.18,0.99,1.2,1.2,0.2,0,0.2,NaN,0.51398,2.00471,1.9946,0.5071,0.25715,3.4404,1.23255,0.25621,1.23255,0.4404,0.14228,0.31866,0.71032,1.43473,1.58922,1.76494,1.94258,2.00471,35.16685,16.90018,0.05113,6.37271,7.31944,11.43814,5.53313,0.0065,-11.91572,20.26012,-0.03142,0.01535,0.00713,-5.52538,0.08563,3.99739,-0.05383,1016.05495,14.16101,254.295,277.23519,270.32754,1.13986,0.05491,0.04141,0.02757,0.57573,0.04601,-0.149,5.63327,3.04107,1.48447
1995-08-11,1995,8,11,0,14.6,14.6,8.53704,4.37714,19.15934,2.30568,-0.38665,18.44974,-0.38665,-0.69432,6.625,8.1,12.05,14.24,14.43,14.565,14.6,14.6,8.5,8.54762,-0.04762,-0.5571,7.87714,11.45615,10.94018,1.71444,2.9393,7.59439,-1.62427,2.92861,-1.62427,4.59439,7.26388,8.12235,8.89394,9.7077,10.09199,10.38596,10.92124,11.45615,73.19474,27.81753,29.35475,4.92136,6.8756,13.52197,5.9536,0.00742,-11.06885,21.9104,-0.32879,-0.13614,0.01321,-4.31774,0.0868,3.07447,-0.01455,1011.96662,12.59486,252.77856,277.34069,268.58202,1.13627,-0.09019,-0.12235,-0.07619,-0.90819,-0.03691,0.52609,5.5743,3.00009,1.44597
1995-08-12,1995,8,12,0,3.9,3.9,0.58519,0.93796,0.87977,7.46468,2.21938,0.84719,2.21938,4.46468,0,0.3,0.575,1.98,2.795,3.6725,3.9,3.9,0.16667,0.70476,-0.5381,-76.35135,0.44509,2.88625,2.85032,0.4244,0.18011,12.35293,2.65852,0.17946,2.65852,9.35293,0.16401,0.32512,0.57444,0.89036,1.12887,1.74143,2.40019,2.88625,38.81338,12.02334,1.06038,4.10148,6.95562,12.18004,5.21027,0.00617,-11.63243,17.44679,-0.15437,0.14206,0.0144,-5.53888,0.0865,3.50374,0.06787,1010.40928,12.83392,254.14403,275.64976,268.44732,0.80657,0.07613,0.09626,0.11541,0.6807,-1.85263,0.55688,5.55688,2.97364,1.4259
1995-08-13,1995,8,13,0,7.4,7.4,1.54074,1.81707,3.30174,6.75167,2.02239,3.17945,2.02239,3.75167,0.325,1.2,1.95,3.5,6.635,7.2425,7.4,7.4,2.76667,1.19048,1.57619,132.4,1.95897,7.27846,7.02392,1.374,1.88788,4.5591,1.45547,1.88101,1.45547,1.5591,1.0399,1.39859,2.40277,4.24439,4.94438,5.62885,6.21161,7.27846,72.85875,13.25271,45.11359,6.39176,7.75752,14.26016,5.83948,0.00598,-10.72786,16.06932,0.14522,0.33676,0.00897,-4.95879,0.08507,4.41816,0.01615,1005.22454,16.57228,250.91396,274.80487,266.95906,0.67755,0.02699,0.05043,0.08865,0.35759,-0.72931,0.12609,5.47472,2.91988,1.37775
1995-08-14,1995,8,14,0,41.1,41.1,3.36667,7.99245,63.87923,19.87147,4.10488,61.51333,4.10488,16.87147,0,0.5,4.225,7.68,13.305,35.3775,41.1,41.1,7.21667,2.26667,4.95,218.38235,2.24203,7.47319,7.38023,2.30855,5.32938,1.91907,0.69847,5.31,0.69847,-1.08093,0.31178,0.80494,4.53325,5.74174,6.3129,6.97142,7.27002,7.47319,16.87211,12.61897,0.1258,10.69903,11.13086,13.65804,5.13169,0.00692,-12.86051,21.82952,0.06863,0.43081,0.01446,-4.43879,0.08467,5.96635,-0.12153,1003.26069,16.36468,255.53701,276.83223,270.1166,1.07167,0.00348,0.02939,0.0497,0.30991,-0.56898,-0.06814,5.52633,2.93018,1.36919
1995-08-15,1995,8,15,0,17,17,0.8037,3.25133,10.57114,24.5971,4.83395,10.17962,4.83395,21.5971,0,0,0.375,0.9,3.4,14.2,17,17,3.03333,0.16667,2.86667,1720,0.58062,3.1905,3.15887,0.5373,0.28869,8.59491,2.23122,0.28764,2.23122,5.59491,0.25691,0.38364,0.72743,1.11435,1.87712,2.45258,2.59658,3.1905,20.02763,14.80179,0.21921,6.44921,7.96709,9.06523,5.28434,0.00805,-13.52357,24.5412,-0.11213,-0.49142,0.01097,-4.4749,0.08466,3.92474,0.06684,1008.78455,12.76366,256.97782,279.10827,272.40961,1.0937,0.03976,0.05186,0.06497,0.33989,-0.20861,0.04149,5.61882,3.00352,1.42793
1995-08-16,1995,8,16,0,0.3,0.3,0.01111,0.05774,0.00333,25.03846,4.9029,0.00321,4.9029,22.03846,0,0,0,0,0.045,0.2475,0.3,0.3,0,0.01429,-0.01429,-100,0.47248,1.46679,1.46486,0.35084,0.12309,2.72492,0.63828,0.12264,0.63828,-0.27508,0.18703,0.42409,0.67423,1.01473,1.14571,1.25701,1.33167,1.46679,43.69273,14.78327,8.18965,5.27879,7.49401,7.87306,4.87956,0.00753,-15.19197,19.75123,0.10014,1.19013,0.01726,-5.00799,0.08605,2.91892,0.04741,1013.61778,10.08911,257.46829,277.97084,274.14267,0.62048,0.04603,0.04395,0.06664,0.53617,-0.42463,0.14113,5.67279,3.04732,1.46837
1995-08-17,1995,8,17,0,3.2,3.2,0.11852,0.61584,0.37926,25.03846,4.9029,0.36521,4.9029,22.03846,0,0,0,0,0.48,2.64,3.2,3.2,0.53333,0,0.53333,NaN,0.14174,0.95943,0.95943,0.21155,0.04475,6.24477,1.93918,0.04459,1.93918,3.24477,0.00237,0.03679,0.19532,0.48305,0.67051,0.78929,0.88644,0.95943,54.69426,12.08811,19.91216,5.14795,6.92986,10.92382,5.49295,0.00776,-11.71348,22.67763,-0.04538,-0.02152,0.01127,-5.19216,0.08473,2.61383,-0.05746,1015.14653,12.1752,257.67706,280.72277,272.60518,1.24498,0.02885,0.02391,0.01117,0.12631,0.08716,-0.01282,5.69252,3.07363,1.49409
1995-08-18,1995,8,18,0,0.4,0.4,0.07037,0.13535,0.01832,3.86156,1.5972,0.01764,1.5972,0.86156,0,0,0.075,0.3,0.4,0.4,0.4,0.4,0.11667,0.05714,0.05952,104.16667,0.32987,0.89251,0.87487,0.20167,0.04067,2.97931,0.81509,0.04052,0.81509,-0.02069,0.17321,0.29994,0.41689,0.65411,0.76938,0.80876,0.84109,0.89251,73.94494,17.3059,57.53344,7.62272,10.09427,15.86653,5.56996,0.00935,-11.87138,27.91316,-0.02113,-0.04824,0.00644,-4.90391,0.08319,3.60678,0.05729,1012.91468,17.05046,259.42555,282.971,274.97133,1.37748,-0.00813,0.01618,0.02308,-0.05454,-0.12905,-0.15984,5.71841,3.07915,1.48811
1995-08-19,1995,8,19,0,5.2,5.2,0.21111,1.00167,1.00333,24.57998,4.83422,0.96617,4.83422,21.57998,0,0,0,0,1.205,4.3775,5.2,5.2,0,0.27143,-0.27143,-100,0.32849,1.55932,1.55932,0.30735,0.09446,4.03465,1.13452,0.09412,1.13452,1.03465,0.05966,0.24873,0.50871,0.73996,0.96169,1.065,1.29262,1.55932,215.0156,48.14036,218.4813,8.72999,10.53012,14.82984,5.78296,0.00945,-10.81766,23.90507,-0.01743,-0.72788,0.0107,-5.06708,0.08231,4.11465,0.05665,1013.19848,17.91995,259.93951,284.42743,275.11273,0.65703,0.04668,0.04688,0.03204,0.46123,-0.1615,0.14776,5.73485,3.09275,1.49756
1995-08-20,1995,8,20,0,18.2,18.2,2.44074,3.85569,14.86635,11.45544,2.77241,14.31575,2.77241,8.45544,0.1,1,3.175,6.96,8.935,16.2925,18.2,18.2,0.58333,2.97143,-2.3881,-80.36859,1.6482,8.1714,8.08125,1.15033,1.32327,10.41027,2.29339,1.31846,2.29339,7.41027,0.94916,1.396,1.92472,2.81611,4.09108,4.81985,6.08057,8.1714,150.53146,54.94504,153.66005,6.20977,15.21296,25.45657,5.48846,0.00899,-11.61553,23.83444,-0.30286,-0.76836,0.03027,-4.43893,0.08454,2.95268,0.11908,1011.64862,26.04132,259.21915,282.33967,273.42705,1.06841,-0.0439,-0.04335,0.0187,-0.40685,0.37765,0.1649,5.68635,3.05541,1.47191
1995-08-21,1995,8,21,0,15.1,15.1,0.55926,2.906,8.44481,25.03846,4.9029,8.13204,4.9029,22.03846,0,0,0,0,2.265,12.4575,15.1,15.1,2.51667,0,2.51667,NaN,0.08684,0.44238,0.44238,0.11111,0.01235,3.71929,1.33655,0.0123,1.33655,0.71929,0.00199,0.03421,0.13975,0.27757,0.32996,0.36864,0.40365,0.44238,39.10189,16.35047,0,5.34316,11.04124,21.45978,5.03215,0.00565,-11.85925,14.56414,0.0482,0.83397,0.01936,-5.64038,0.08664,3.4531,0.07291,1014.16802,22.96008,255.92423,276.80753,270.23953,0.68703,0.05642,0.06013,0.02831,0.48596,0.39601,-0.05499,5.62188,3.02012,1.46806
1995-08-22,1995,8,22,0,17.1,17.1,0.63333,3.2909,10.83,25.03846,4.9029,10.42889,4.9029,22.03846,0,0,0,0,2.565,14.1075,17.1,17.1,2.85,0,2.85,NaN,0.04812,0.19537,0.19537,0.04357,0.0019,4.49044,1.41742,0.00189,1.41742,1.49044,0.01818,0.03357,0.06035,0.11641,0.14696,0.16716,0.1866,0.19537,36.52021,12.19815,0.00041,7.07225,10.42564,21.36367,4.9481,0.00527,-12.99045,14.80051,0.05238,-0.09395,0.00855,-5.53123,0.08588,3.67622,-0.06746,1016.05734,20.96374,255.5494,276.03625,270.10012,0.93738,0.07627,0.13325,0.14617,0.58515,-0.67389,0.24511,5.62435,3.02891,1.47806
1995-08-25,1995,8,25,0,2.4,2.4,0.08889,0.46188,0.21333,25.03846,4.9029,0.20543,4.9029,22.03846,0,0,0,0,0.36,1.98,2.4,2.4,0.4,0,0.4,NaN,0.03367,1.43968,1.43968,0.17177,0.02951,43.7597,6.22889,0.0294,6.22889,40.7597,0,0,0,0,0.13512,0.56637,1.19724,1.43968,29.71016,31.21683,49.57474,6.85487,7.41467,12.57799,5.79487,0.00852,-13.29792,22.6014,0.23232,-0.22055,0.01255,-5.11518,0.08346,3.86686,-0.02479,1009.67179,15.11973,261.89849,286.66024,277.96473,1.24472,0.03077,0.01784,0.02491,0.45094,0.28629,-0.04608,5.75308,3.08628,1.47695
1995-08-26,1995,8,26,0,4.4,4.4,0.16296,0.84678,0.71704,25.03846,4.9029,0.69048,4.9029,22.03846,0,0,0,0,0.66,3.63,4.4,4.4,0.73333,0,0.73333,NaN,0.04856,2.37695,2.37695,0.2356,0.05551,55.32853,6.84612,0.05531,6.84612,52.32853,0,0,0,0.04325,0.15761,0.71161,1.48707,2.37695,78.78794,31.99534,101.17557,6.40187,6.63895,8.82543,6.39916,0.00838,-12.45409,23.72259,0.15872,-0.51314,0.00944,-4.80849,0.08376,3.42006,0.03947,1006.41204,11.90653,259.70413,286.94631,277.54098,1.60957,0.00776,0.00522,0.0185,0.16155,-0.22909,0.23418,5.71014,3.0578,1.45002
1995-08-27,1995,8,27,0,1.7,1.7,0.06296,0.32717,0.10704,25.03846,4.9029,0.10307,4.9029,22.03846,0,0,0,0,0.255,1.4025,1.7,1.7,0.28333,0,0.28333,NaN,0.51978,4.76703,4.76703,0.78883,0.62225,9.78225,2.35894,0.61999,2.35894,6.78225,0.01619,0.13512,0.79149,1.56685,2.12397,2.64984,3.61701,4.76703,127.49281,59.03937,145.87277,5.49877,5.762,6.6019,6.22576,0.00918,-10.52911,27.32948,0.0634,-0.55955,0.00999,-4.82634,0.08491,3.64472,-0.04955,1002.9963,8.17685,259.58787,285.93622,274.75083,1.71256,-0.01041,-0.00829,0.01018,-0.17254,0.10056,-0.01032,5.64713,3.00964,1.41228
1995-08-28,1995,8,28,0,57.7,57.7,17.31111,13.86033,192.10872,3.75244,0.82739,184.99358,0.82739,0.75244,4.95,17.2,25.2,32.4,40.955,54.2525,57.7,57.7,22.2,15.91429,6.28571,39.49731,15.71474,44.01008,41.7504,10.71959,114.90955,2.31987,0.67398,114.4917,0.67398,-0.68013,6.17143,12.07604,23.31272,32.14619,35.23508,38.90096,42.77481,44.01008,150.00033,66.24291,155.49608,6.57892,7.51863,10.86807,5.68459,0.01065,-11.66366,30.97133,0.00703,-0.36003,0.0083,-4.06151,0.08576,3.37691,-0.07342,1001.36822,12.24028,260.39044,284.47426,274.63529,1.68257,-0.09226,-0.13578,-0.18933,-0.89073,1.2058,-0.3865,5.62972,2.98595,1.39004
1995-08-29,1995,8,29,0,25,25,2.31481,5.6567,31.99823,11.30885,2.94861,30.81311,2.94861,8.30885,0,0,0.6,7.84,16.16,23.18,25,25,0.28333,2.89524,-2.6119,-90.21382,0.0874,0.64722,0.64572,0.11853,0.01405,8.02169,2.25396,0.014,2.25396,5.02169,0.01813,0.03851,0.0965,0.25992,0.3546,0.49026,0.52592,0.64722,19.54324,13.9151,6.46704,3.53239,4.49132,10.08751,5.11408,0.00817,-16.58968,18.33714,0.0476,0.02545,0.01093,-4.95965,0.08605,2.44831,0.08633,1010.92044,11.01319,260.59222,282.31381,276.89954,0.59437,0.08257,0.11113,0.10666,0.71333,-0.607,0.33025,5.70893,3.05205,1.45863
1995-08-31,1995,8,31,0,5.2,5.2,1.03333,1.81997,3.31231,3.84599,1.62489,3.18963,1.62489,0.84599,0,0.1,0.7,4.94,5.115,5.1825,5.2,5.2,0.2,1.27143,-1.07143,-84.26966,3.04987,13.41438,13.41116,3.0641,9.38869,4.39583,1.37112,9.35455,1.37112,1.39583,0.73501,1.68454,4.72082,6.9783,10.17596,11.69471,12.86904,13.41438,308.59452,108.30985,355.42758,7.7571,9.35981,10.27851,5.5942,0.01021,-13.24961,26.2301,-0.07915,-0.40867,0.01636,-4.32711,0.08964,4.11809,-0.04601,1014.5897,12.98347,261.14784,284.96996,277.00466,0.77027,-0.00803,-0.00316,-0.02659,0.1881,0.25284,-0.28003,5.77163,3.11141,1.5101
